"Id"	"Magnification"	"^CE Diameter (µm)"	"Length (µm)"	"Width (µm)"	"Max. Distance (µm)"	"Perimeter (µm)"	"Major Axis (°)"	"Area (µm²)"	"SE Volume (µm³)"	"Area (Pixels)"	"Circularity"	"HS Circularity"	"Convexity"	"Solidity"	"Aspect Ratio"	"Elongation"	"Intensity Mean"	"Intensity SD"	"Centre X Position (µm)"	"Centre Y Position (µm)"	"Frame Row"	"Frame Column"	"Frame Index"	"Edge stitched particle"	"Scaling Factor"	"Fiber Total Length (µm)"	"Fiber Width (µm)"	"Fiber Elongation"	"Fiber Straightness"	"Scan Area Correction"
2958	10.00	73.85	75.79	73.27	76.11	234.55	61.09	4283.19	210870.08	132896	0.987	0.974	0.990	0.998	0.967	0.033	16.692	13.533	30156.195	48955.164	93	28	3220	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5900	10.00	73.83	74.74	73.60	75.51	234.96	33.89	4280.77	210691.58	132821	0.985	0.970	0.989	0.997	0.985	0.015	18.335	12.868	42276.598	28230.199	41	51	7400	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5894	10.00	73.82	74.76	73.11	75.80	234.67	179.29	4279.65	210608.31	132786	0.986	0.972	0.990	0.997	0.978	0.022	17.504	13.111	42149.625	32738.654	53	51	7388	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9523	10.00	73.81	74.91	73.25	76.94	237.11	138.64	4279.23	210577.36	132773	0.976	0.952	0.987	0.993	0.978	0.022	19.136	12.836	55751.742	29560.801	44	77	12590	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8283	10.00	73.80	74.55	72.90	75.57	234.29	154.16	4277.07	210418.00	132706	0.987	0.975	0.992	0.998	0.978	0.022	16.974	13.435	50996.277	22909.014	27	68	10642	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10616	10.00	73.77	74.23	73.72	74.70	234.72	172.33	4274.42	210223.00	132624	0.985	0.970	0.988	0.997	0.993	0.007	16.981	13.412	60138.855	70232.273	147	85	14103	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14477	10.00	73.73	75.02	73.41	75.89	233.96	157.31	4269.62	209868.84	132475	0.988	0.976	0.991	0.998	0.979	0.021	18.687	12.402	72595.477	42293.691	77	109	18846	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8731	10.00	73.72	74.12	73.75	75.03	234.22	163.34	4268.82	209809.44	132450	0.986	0.973	0.990	0.997	0.995	0.005	19.417	12.513	52673.141	38861.180	68	71	11354	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15232	10.00	73.70	74.75	74.27	74.90	233.74	63.39	4265.72	209581.34	132354	0.988	0.977	0.992	0.998	0.994	0.006	19.647	12.415	76085.172	79293.242	170	115	19830	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10658	10.00	73.69	76.96	72.74	77.10	234.61	137.46	4264.59	209498.23	132319	0.984	0.969	0.991	0.997	0.945	0.055	19.583	12.610	60324.133	57201.754	114	85	14136	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3596	10.00	73.67	74.17	73.74	74.55	233.69	94.56	4262.56	209348.67	132256	0.988	0.976	0.990	0.998	0.994	0.006	17.911	13.263	32731.186	38849.371	68	33	4085	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9376	10.00	73.62	77.36	73.62	77.50	235.83	135.53	4257.15	208949.89	132088	0.978	0.957	0.986	0.997	0.952	0.048	17.553	13.313	55264.715	50170.066	96	76	12327	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11106	10.00	73.58	73.85	73.46	74.39	233.01	86.40	4251.67	208546.63	131918	0.990	0.979	0.992	0.998	0.995	0.005	18.856	12.484	61470.238	43618.234	79	88	14732	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1342	10.00	73.54	74.83	73.62	75.03	233.53	80.06	4247.64	208250.28	131793	0.987	0.974	0.992	0.998	0.984	0.016	17.021	13.647	23549.248	51528.980	99	16	1479	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1513	10.00	73.51	75.34	73.31	75.49	233.33	96.30	4243.65	207956.42	131669	0.987	0.975	0.992	0.998	0.973	0.027	19.467	12.455	24350.803	31406.289	49	17	1663	0	1	-1.00	-1.00	-1.000	-1.000	1.000
356	10.00	73.50	74.90	72.53	75.25	233.06	176.97	4242.87	207899.58	131645	0.988	0.977	0.991	0.998	0.968	0.032	18.613	12.522	18345.242	55308.617	109	6	400	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9522	10.00	73.50	82.46	73.91	83.11	254.74	5.51	4242.36	207861.70	131629	0.904	0.817	0.937	0.971	0.896	0.104	19.680	13.507	55961.762	29940.201	45	77	12589	0	1	-1.00	-1.00	-1.000	-1.000	1.000
8035	10.00	73.47	74.93	72.46	75.00	233.35	139.27	4239.71	207667.50	131547	0.987	0.974	0.990	0.998	0.967	0.033	20.058	12.435	50097.992	41715.277	75	66	10286	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10397	10.00	73.45	73.78	73.62	74.05	232.85	26.87	4237.17	207480.41	131468	0.989	0.977	0.990	0.998	0.998	0.002	16.587	13.703	59083.051	41682.863	75	83	13771	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1694	10.00	73.44	74.87	73.45	75.46	233.17	23.26	4236.07	207399.98	131434	0.987	0.975	0.992	0.997	0.981	0.019	20.540	12.249	25447.086	65303.141	135	19	1847	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5726	10.00	73.40	75.44	72.84	75.46	233.26	133.88	4231.14	207037.91	131281	0.986	0.973	0.990	0.998	0.965	0.035	18.492	13.117	41548.664	63008.445	128	50	7175	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13970	10.00	73.39	75.86	71.36	76.20	232.93	65.39	4229.98	206952.75	131245	0.987	0.975	0.992	0.998	0.941	0.059	20.315	12.145	71461.477	45748.422	85	106	18250	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15484	10.00	73.38	73.88	72.91	74.54	233.08	87.72	4228.75	206862.86	131207	0.987	0.974	0.990	0.998	0.987	0.013	17.872	13.298	76462.070	70918.227	148	116	20120	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7871	10.00	73.37	73.50	73.46	75.07	233.38	121.79	4228.08	206813.25	131186	0.985	0.971	0.991	0.998	0.999	0.001	18.070	12.830	49568.594	71697.914	151	65	10060	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11993	10.00	73.35	74.17	73.21	74.73	232.85	37.06	4225.98	206659.55	131121	0.987	0.975	0.989	0.998	0.987	0.013	19.565	12.708	64271.262	73842.586	156	93	15697	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1633	10.00	73.33	74.85	72.09	74.94	232.85	159.25	4223.15	206451.52	131033	0.987	0.974	0.990	0.998	0.963	0.037	19.478	12.563	24576.350	64189.055	131	18	1775	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2131	10.00	73.33	78.33	73.14	78.35	239.00	93.78	4223.11	206449.14	131032	0.962	0.925	0.972	0.991	0.934	0.066	18.176	13.493	26577.330	49980.320	95	22	2302	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1001	10.00	73.32	73.75	73.28	73.96	232.21	95.51	4222.70	206418.47	131019	0.990	0.979	0.992	0.998	0.994	0.006	17.327	13.228	21546.076	73719.078	155	12	1050	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11083	10.00	73.32	74.16	73.22	74.22	232.67	73.88	4222.28	206387.73	131006	0.988	0.975	0.990	0.998	0.987	0.013	18.437	12.962	61515.691	23248.984	28	88	14681	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5860	10.00	73.32	79.25	68.51	79.33	233.05	13.80	4221.99	206366.47	130997	0.986	0.972	0.993	0.998	0.865	0.135	23.464	12.937	42197.531	54174.828	107	51	7334	0	1	-1.00	-1.00	-1.000	-1.000	1.000
18450	10.00	73.31	73.91	73.67	74.14	232.40	105.24	4220.47	206255.36	130950	0.989	0.977	0.991	0.998	0.997	0.003	19.284	12.771	86589.039	49846.547	96	135	23000	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2386	10.00	73.30	74.22	73.08	74.28	232.45	61.47	4219.92	206215.25	130933	0.988	0.977	0.992	0.998	0.985	0.015	17.241	13.592	27680.309	44506.531	82	24	2586	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7954	10.00	73.29	78.26	69.97	78.42	232.88	55.74	4219.02	206149.06	130905	0.986	0.973	0.992	0.998	0.894	0.106	18.860	12.757	49648.051	27728.643	40	65	10171	0	1	-1.00	-1.00	-1.000	-1.000	1.000
16331	10.00	73.28	73.75	73.38	73.89	232.07	134.93	4217.38	206028.64	130854	0.990	0.979	0.993	0.998	0.995	0.005	18.918	12.534	80435.523	31003.553	48	123	21298	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12006	10.00	73.26	73.45	72.91	75.29	233.61	117.92	4215.41	205884.58	130793	0.983	0.966	0.987	0.997	0.993	0.007	17.798	13.259	64445.863	59672.875	120	93	15733	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13091	10.00	73.25	75.44	70.70	77.02	233.33	76.25	4214.35	205806.64	130760	0.984	0.968	0.991	0.997	0.937	0.063	17.276	13.571	68168.492	49334.813	94	100	17118	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13231	10.00	73.22	74.04	73.55	74.62	233.04	22.65	4210.67	205537.56	130646	0.985	0.970	0.989	0.996	0.993	0.007	16.907	13.777	68417.695	52514.637	102	101	17316	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2176	10.00	73.21	75.47	73.56	75.68	234.60	167.82	4209.71	205466.77	130616	0.978	0.957	0.983	0.996	0.975	0.025	21.913	11.648	27014.582	68068.477	141	22	2348	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1877	10.00	73.20	79.29	73.17	80.54	238.83	74.19	4208.77	205398.38	130587	0.961	0.923	0.984	0.986	0.923	0.077	28.586	15.274	25879.365	79686.563	170	20	2090	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2544	10.00	73.19	74.57	72.52	74.65	232.05	2.71	4207.74	205322.86	130555	0.989	0.977	0.990	0.998	0.973	0.027	18.859	12.548	28489.668	55957.414	111	25	2747	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1493	10.00	73.18	75.55	72.13	75.71	232.51	3.89	4205.78	205179.00	130494	0.986	0.973	0.990	0.998	0.955	0.045	19.309	12.746	24228.887	43965.508	81	17	1631	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1115	10.00	73.17	74.66	72.12	75.02	232.82	154.95	4205.29	205143.58	130479	0.985	0.970	0.989	0.997	0.966	0.034	17.666	13.242	22015.359	32721.971	52	13	1160	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11891	10.00	73.17	74.15	72.56	74.44	231.60	148.53	4205.23	205138.89	130477	0.990	0.980	0.994	0.998	0.978	0.022	20.777	12.048	63755.102	62812.469	128	92	15581	0	1	-1.00	-1.00	-1.000	-1.000	1.000
388	10.00	73.17	73.84	72.60	73.91	231.63	80.59	4205.07	205127.09	130472	0.990	0.980	0.993	0.999	0.983	0.017	18.874	12.696	17970.529	68128.297	141	6	432	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9655	10.00	73.16	78.40	72.43	78.45	239.03	34.95	4203.36	205002.13	130419	0.959	0.920	0.975	0.986	0.924	0.076	20.015	13.291	56258.504	45328.004	84	78	12719	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7946	10.00	73.15	74.00	73.29	74.64	233.03	10.80	4202.94	204971.47	130406	0.984	0.968	0.988	0.997	0.990	0.010	16.882	13.740	49415.586	34298.000	56	65	10155	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9870	10.00	73.15	73.92	72.77	74.07	232.17	55.32	4202.26	204921.97	130385	0.987	0.975	0.991	0.997	0.984	0.016	17.563	13.364	57203.633	20908.580	22	80	13061	0	1	-1.00	-1.00	-1.000	-1.000	1.000
93	10.00	73.13	75.87	72.28	75.93	232.04	143.10	4200.55	204797.02	130332	0.988	0.976	0.991	0.998	0.953	0.047	19.653	12.892	16200.684	44429.637	81	2	85	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13695	10.00	73.12	75.36	72.40	75.58	231.93	141.73	4199.20	204698.06	130290	0.988	0.976	0.992	0.998	0.961	0.039	16.681	13.674	70054.445	32412.090	51	104	17840	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5016	10.00	73.12	73.67	73.06	74.05	231.83	133.80	4198.91	204676.86	130281	0.988	0.977	0.992	0.998	0.992	0.008	16.617	13.788	38497.902	88039.781	191	44	6104	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6842	10.00	73.08	75.39	72.36	75.58	232.01	54.71	4194.20	204332.88	130135	0.987	0.974	0.990	0.998	0.960	0.040	17.967	13.417	45398.258	23491.494	29	57	8584	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9389	10.00	73.05	73.74	72.74	74.09	231.88	33.65	4191.14	204109.14	130040	0.987	0.975	0.990	0.998	0.986	0.014	19.400	12.615	55387.797	57328.605	114	76	12345	0	1	-1.00	-1.00	-1.000	-1.000	1.000
392	10.00	73.04	74.52	72.55	75.72	232.40	95.00	4190.11	204033.83	130008	0.985	0.970	0.990	0.997	0.974	0.026	18.789	12.834	18848.645	67738.180	141	7	440	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5483	10.00	73.02	73.52	73.18	73.64	231.45	161.65	4188.24	203897.28	129950	0.989	0.978	0.991	0.998	0.995	0.005	19.175	12.541	40759.793	79537.805	170	48	6835	0	1	-1.00	-1.00	-1.000	-1.000	1.000
462	10.00	73.02	73.63	73.11	73.71	231.50	50.36	4187.69	203857.28	129933	0.989	0.977	0.992	0.998	0.993	0.007	17.977	13.314	18707.814	46145.578	86	7	495	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9925	10.00	73.01	75.43	70.85	75.74	232.01	71.81	4186.89	203798.44	129908	0.986	0.973	0.990	0.998	0.939	0.061	18.987	12.896	57248.652	49628.332	95	80	13134	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15177	10.00	73.01	74.44	72.28	75.92	232.79	145.53	4186.82	203793.77	129906	0.983	0.966	0.988	0.997	0.971	0.029	18.976	12.648	75688.984	46323.773	86	114	19708	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1021	10.00	73.00	73.99	72.66	74.89	232.19	172.93	4185.05	203664.36	129851	0.985	0.971	0.988	0.997	0.982	0.018	17.746	13.485	22214.684	63714.695	131	13	1081	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1789	10.00	73.00	74.02	73.23	74.52	232.96	20.57	4184.86	203650.25	129845	0.982	0.964	0.985	0.997	0.989	0.011	16.619	13.727	25613.537	32934.211	53	20	1973	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6516	10.00	72.93	74.17	73.32	74.49	231.22	68.88	4177.41	203107.00	129614	0.989	0.977	0.993	0.998	0.989	0.011	19.028	12.819	44104.262	19878.537	20	55	8199	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14974	10.00	72.92	74.77	72.86	74.87	232.46	72.41	4176.09	203010.64	129573	0.983	0.967	0.988	0.997	0.974	0.026	17.422	13.328	74829.086	78201.203	167	113	19479	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2568	10.00	72.92	76.12	71.43	76.51	232.74	7.73	4175.67	202980.13	129560	0.982	0.964	0.987	0.997	0.938	0.062	17.447	13.360	28279.404	43188.332	79	25	2779	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11039	10.00	72.89	74.14	71.81	75.50	232.26	21.82	4172.39	202740.45	129458	0.984	0.967	0.989	0.996	0.969	0.031	19.052	12.746	61426.289	23469.957	29	87	14625	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4568	10.00	72.88	76.44	71.92	76.93	231.64	77.38	4171.48	202674.69	129430	0.986	0.972	0.992	0.998	0.941	0.059	21.903	11.843	37081.035	39509.754	70	41	5492	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5021	10.00	72.88	73.62	73.02	74.28	231.82	176.05	4171.32	202662.92	129425	0.985	0.971	0.989	0.997	0.992	0.008	17.762	13.592	38762.188	81065.508	174	45	6127	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10687	10.00	72.87	74.16	71.06	75.87	232.81	143.36	4170.10	202573.69	129387	0.981	0.962	0.988	0.996	0.958	0.042	20.435	12.433	60035.586	47308.992	89	85	14161	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5063	10.00	72.85	73.24	73.08	73.51	231.56	20.37	4168.68	202470.38	129343	0.986	0.972	0.989	0.997	0.998	0.002	17.086	13.715	38720.547	58018.457	116	45	6185	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5862	10.00	72.85	76.76	71.48	76.79	231.50	150.80	4168.03	202423.38	129323	0.986	0.973	0.991	0.998	0.931	0.069	19.477	12.544	42149.309	53381.449	105	51	7336	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7690	10.00	72.85	73.41	72.65	73.91	231.47	122.03	4167.78	202404.61	129315	0.986	0.973	0.990	0.998	0.990	0.010	18.639	12.985	48498.465	44811.402	83	63	9726	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5108	10.00	72.80	75.17	72.51	75.25	231.66	11.92	4162.23	202000.92	129143	0.985	0.970	0.990	0.998	0.965	0.035	17.565	13.326	39064.844	31242.092	49	45	6252	0	1	-1.00	-1.00	-1.000	-1.000	1.000
671	10.00	72.79	73.33	72.61	73.73	231.33	22.60	4161.46	201944.59	129119	0.986	0.973	0.989	0.998	0.990	0.010	17.815	13.400	19856.881	38909.188	68	9	705	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10823	10.00	72.79	74.79	71.53	75.50	231.57	88.03	4161.33	201935.27	129115	0.985	0.970	0.988	0.998	0.956	0.044	19.219	12.900	60654.383	40829.645	72	86	14323	0	1	-1.00	-1.00	-1.000	-1.000	1.000
5932	10.00	72.78	74.34	71.92	74.79	230.60	166.50	4160.65	201885.98	129094	0.989	0.979	0.993	0.997	0.967	0.033	22.137	12.800	42482.488	14036.505	5	52	7438	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9380	10.00	72.76	73.09	73.02	73.40	230.79	5.28	4157.40	201649.09	128993	0.988	0.976	0.991	0.998	0.999	0.001	16.782	13.785	55132.781	51358.676	99	76	12330	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1319	10.00	72.75	74.11	71.70	74.67	231.73	109.31	4157.24	201637.36	128988	0.984	0.968	0.989	0.997	0.968	0.032	19.053	12.682	23342.783	46339.781	86	16	1466	0	1	-1.00	-1.00	-1.000	-1.000	1.000
17257	10.00	72.74	72.85	72.36	73.63	230.65	145.83	4155.08	201480.27	128921	0.988	0.977	0.992	0.998	0.993	0.007	18.518	13.079	83212.125	71376.148	150	129	22118	0	1	-1.00	-1.00	-1.000	-1.000	1.000
17317	10.00	72.73	74.02	71.99	74.51	230.69	44.50	4154.40	201431.08	128900	0.988	0.976	0.991	0.998	0.973	0.027	18.574	12.891	83447.789	47665.605	90	129	22178	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2543	10.00	72.72	75.10	71.64	75.51	230.79	63.83	4153.14	201339.67	128861	0.988	0.975	0.992	0.998	0.954	0.046	19.867	12.373	28532.963	56311.133	112	25	2746	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13569	10.00	72.71	78.48	68.85	78.82	231.07	48.45	4152.66	201304.50	128846	0.986	0.973	0.994	0.998	0.877	0.123	20.888	12.163	69476.180	40543.637	72	103	17729	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12532	10.00	72.71	73.10	73.04	73.55	230.45	29.97	4152.50	201292.78	128841	0.989	0.978	0.993	0.998	0.999	0.001	19.154	13.048	65886.758	67833.664	140	96	16384	0	1	-1.00	-1.00	-1.000	-1.000	1.000
2388	10.00	72.70	74.95	71.91	74.99	230.34	24.33	4151.40	201213.08	128807	0.989	0.979	0.993	0.998	0.959	0.041	18.994	12.630	27880.551	46023.125	86	24	2590	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3795	10.00	72.70	73.23	72.87	74.08	230.91	17.48	4151.05	201187.30	128796	0.987	0.974	0.990	0.998	0.995	0.005	16.685	13.658	33575.344	57404.047	115	35	4381	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12733	10.00	72.69	74.69	71.17	75.44	231.11	86.52	4149.73	201091.30	128755	0.986	0.972	0.989	0.998	0.953	0.047	20.458	12.349	66823.250	31573.826	49	98	16685	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11791	10.00	72.69	73.33	73.16	73.38	230.31	177.45	4149.70	201088.95	128754	0.989	0.978	0.993	0.998	0.998	0.002	17.141	13.447	63888.035	28987.256	43	92	15496	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11903	10.00	72.67	74.30	71.14	76.76	238.73	77.20	4148.12	200974.17	128705	0.954	0.910	0.972	0.988	0.957	0.043	20.104	12.819	63631.500	70342.578	147	92	15600	0	1	-1.00	-1.00	-1.000	-1.000	1.000
10873	10.00	72.66	72.94	72.87	73.24	231.35	22.72	4146.89	200885.14	128667	0.984	0.969	0.988	0.997	0.999	0.001	17.362	13.528	60595.727	60072.059	121	86	14372	0	1	-1.00	-1.00	-1.000	-1.000	1.000
7692	10.00	72.64	73.14	72.75	73.80	230.66	123.53	4143.83	200662.73	128572	0.987	0.974	0.991	0.997	0.995	0.005	19.388	12.749	48401.035	44596.344	82	63	9727	0	1	-1.00	-1.00	-1.000	-1.000	1.000
16342	10.00	72.62	85.08	61.54	85.15	238.67	158.44	4141.51	200494.14	128500	0.953	0.909	0.987	0.989	0.723	0.277	21.433	13.430	80367.461	27514.176	39	123	21307	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1726	10.00	72.58	73.27	72.67	73.41	230.32	38.88	4136.96	200164.27	128359	0.988	0.975	0.991	0.998	0.992	0.008	18.770	13.159	25415.719	48086.926	91	19	1891	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1156	10.00	72.57	77.14	69.90	77.46	231.80	111.08	4136.38	200122.16	128341	0.981	0.963	0.990	0.997	0.906	0.094	19.266	12.818	22595.301	40999.332	73	14	1203	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11656	10.00	72.57	74.83	72.23	75.08	231.16	17.50	4136.16	200105.81	128334	0.984	0.968	0.990	0.996	0.965	0.035	20.553	12.305	63100.074	49181.695	94	91	15362	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11474	10.00	72.56	73.78	71.94	73.90	230.20	21.85	4134.64	199995.89	128287	0.988	0.976	0.990	0.998	0.975	0.025	18.964	12.678	62722.238	58211.742	116	90	15171	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4166	10.00	72.54	75.63	71.66	75.65	230.49	100.22	4133.13	199885.95	128240	0.986	0.973	0.991	0.998	0.947	0.053	20.148	12.701	35431.844	43593.098	79	38	4900	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13596	10.00	72.52	74.99	71.30	75.01	230.40	173.20	4130.36	199684.95	128154	0.986	0.973	0.991	0.998	0.951	0.049	19.302	12.948	69589.328	30667.426	47	103	17754	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11611	10.00	72.50	73.90	71.49	74.25	230.49	44.74	4127.84	199502.69	128076	0.986	0.972	0.990	0.998	0.967	0.033	18.573	13.327	63122.320	73538.031	155	91	15301	0	1	-1.00	-1.00	-1.000	-1.000	1.000
3004	10.00	72.48	73.80	72.28	73.91	230.22	45.73	4125.91	199362.52	128016	0.987	0.974	0.991	0.998	0.979	0.021	17.197	13.396	30057.725	59661.148	120	28	3247	0	1	-1.00	-1.00	-1.000	-1.000	1.000
14957	10.00	72.47	75.03	71.01	75.09	229.20	28.57	4124.33	199248.02	127967	0.991	0.982	0.994	0.998	0.946	0.054	21.570	11.944	74650.344	78404.578	167	112	19433	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13807	10.00	72.46	74.40	71.80	74.90	230.26	164.99	4123.53	199189.63	127942	0.986	0.973	0.990	0.998	0.965	0.035	18.781	12.866	70942.203	59950.629	121	105	18058	0	1	-1.00	-1.00	-1.000	-1.000	1.000
11619	10.00	72.45	74.13	72.05	74.36	231.01	172.05	4122.94	199147.59	127924	0.983	0.966	0.986	0.997	0.972	0.028	17.031	13.506	63287.473	68574.219	143	91	15313	0	1	-1.00	-1.00	-1.000	-1.000	1.000
6885	10.00	72.41	72.58	72.56	73.08	229.75	144.30	4118.56	198830.13	127788	0.988	0.976	0.990	0.998	1.000	0.000	18.761	12.872	45930.137	25599.342	34	58	8644	0	1	-1.00	-1.00	-1.000	-1.000	1.000
298	10.00	72.41	72.94	72.51	73.32	229.82	163.39	4118.27	198809.14	127779	0.987	0.975	0.990	0.998	0.994	0.006	17.275	13.247	17445.020	36598.199	62	5	349	0	1	-1.00	-1.00	-1.000	-1.000	1.000
4992	10.00	72.34	84.07	70.79	84.25	250.69	67.02	4110.57	198251.58	127540	0.904	0.818	0.944	0.966	0.842	0.158	19.337	14.122	38563.590	56553.816	112	44	6025	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9685	10.00	72.31	72.67	72.37	72.91	228.60	151.65	4106.31	197943.89	127408	0.991	0.983	0.993	0.998	0.996	0.004	19.856	12.473	56455.344	66533.375	137	78	12772	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13	10.00	72.30	72.62	72.39	72.96	229.14	121.95	4105.77	197904.30	127391	0.989	0.978	0.992	0.998	0.997	0.003	17.620	13.561	14936.666	51136.719	98	0	12	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9904	10.00	72.25	74.73	71.32	74.98	229.22	15.77	4100.29	197508.25	127221	0.988	0.976	0.993	0.998	0.954	0.046	17.771	13.354	57500.277	27819.648	40	80	13079	0	1	-1.00	-1.00	-1.000	-1.000	1.000
15371	10.00	72.24	73.01	72.67	73.05	229.10	132.04	4098.39	197370.89	127162	0.988	0.977	0.991	0.998	0.995	0.005	18.164	13.297	76679.898	23577.281	29	116	20001	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9344	10.00	72.22	76.32	70.03	76.97	230.20	89.83	4096.74	197252.16	127111	0.983	0.967	0.992	0.997	0.918	0.082	18.898	13.004	55349.879	30470.525	46	76	12277	0	1	-1.00	-1.00	-1.000	-1.000	1.000
12445	10.00	72.20	73.79	72.01	73.92	229.77	137.33	4094.23	197070.61	127033	0.985	0.970	0.989	0.997	0.976	0.024	20.706	11.952	66164.516	24312.613	31	96	16275	0	1	-1.00	-1.00	-1.000	-1.000	1.000
13851	10.00	72.16	74.72	72.51	75.29	229.55	42.14	4089.10	196700.75	126874	0.985	0.970	0.990	0.997	0.970	0.030	17.977	13.113	70854.094	31077.559	48	105	18131	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1126	10.00	72.15	74.17	71.56	74.42	228.83	152.48	4088.14	196631.00	126844	0.988	0.976	0.991	0.998	0.965	0.035	18.690	13.347	22720.967	29186.846	43	14	1173	0	1	-1.00	-1.00	-1.000	-1.000	1.000
1058	10.00	72.14	76.77	71.96	76.92	232.26	87.40	4087.17	196561.20	126814	0.973	0.948	0.982	0.993	0.937	0.063	19.322	12.909	22115.703	50614.793	98	13	1114	0	1	-1.00	-1.00	-1.000	-1.000	1.000
9144	10.00	72.10	73.35	71.75	73.79	228.66	55.57	4083.27	196279.95	126693	0.988	0.977	0.991	0.998	0.978	0.022	19.377	12.727	54095.828	34944.227	58	74	11885	0	1	-1.00	-1.00	-1.000	-1.000	1.000
192	10.00	72.09	72.51	72.24	72.87	228.23	149.53	4082.08	196193.98	126656	0.990	0.980	0.992	0.998	0.996	0.004	17.420	13.578	17222.254	43606.016	79	4	212	0	1	-1.00	-1.00	-1.000	-1.000	1.000
