#                                                                 21.09.2022 12:05
# ________________________________________________________________________________
# 
# 
# 
# Curve Name:
#   !$PHBH 3D
# Curve Values:
#           Index             Ts          Value
#                           [�C]        [Wg^-1]
            894       -25.5105      -0.126369
            895       -25.4271      -0.126399
            896       -25.3438      -0.126086
            897       -25.2605      -0.125845
            898       -25.1772       -0.12582
            899       -25.0938      -0.125836
            900       -25.0105      -0.125706
            901       -24.9272      -0.125308
            902       -24.8438      -0.125047
            903       -24.7605      -0.124915
            904       -24.6772      -0.124628
            905       -24.5939      -0.124485
            906       -24.5105      -0.124515
            907       -24.4272      -0.124126
            908       -24.3439      -0.123688
            909       -24.2605      -0.123717
            910       -24.1772       -0.12378
            911       -24.0939      -0.123674
            912       -24.0106      -0.123454
            913       -23.9272      -0.123269
            914       -23.8439        -0.1231
            915       -23.7606      -0.122986
            916       -23.6773       -0.12276
            917       -23.5939      -0.122567
            918       -23.5106      -0.122389
            919       -23.4273      -0.122239
            920       -23.3439      -0.122004
            921       -23.2606      -0.121611
            922       -23.1773      -0.121308
            923       -23.0939      -0.121203
            924       -23.0106      -0.121093
            925       -22.9273      -0.120951
            926        -22.844       -0.12079
            927       -22.7606      -0.120722
            928       -22.6773      -0.120832
            929        -22.594      -0.120351
            930       -22.5106      -0.120103
            931       -22.4273      -0.119881
            932        -22.344      -0.119661
            933       -22.2607      -0.119652
            934       -22.1774      -0.119783
            935        -22.094      -0.119648
            936       -22.0107      -0.119296
            937       -21.9274      -0.118935
            938        -21.844      -0.118814
            939       -21.7607      -0.118632
            940       -21.6774      -0.118486
            941        -21.594      -0.118353
            942       -21.5107      -0.118213
            943       -21.4274      -0.117976
            944        -21.344      -0.117683
            945       -21.2607      -0.117629
            946       -21.1774      -0.117426
            947       -21.0941      -0.117479
            948       -21.0108      -0.117584
            949       -20.9274      -0.117106
            950       -20.8441      -0.116759
            951       -20.7608      -0.116662
            952       -20.6774      -0.116558
            953       -20.5941      -0.116419
            954       -20.5108      -0.116426
            955       -20.4275      -0.116238
            956       -20.3441      -0.115967
            957       -20.2608      -0.115916
